Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Column1,Column2,Column3,,,,
02 July 2024,Headphones,Accessories,West,6.00,4998.00,863.82,,,,,,,
18 April 2024,Printer,Office,South,1.00,445.00,29.57,,,,,,,
20 October 2022,Printer,Office,West,1.00,98.00,28.57,,,,,,,
22 August 2022,Tablet,Electronics,North,7.00,4102.00,354.03,,,,,,,
11 January 2022,Printer,Office,North,1.00,1016.00,171.31,,,,,,,
18 August 2023,Headphones,Accessories,South,4.00,1960.00,234.88,,,,,,,
15 September 2024,Mouse,Accessories,West,7.00,2751.00,675.95,,,,,,,
15 July 2022,Smartphone,Electronics,East,7.00,4032.00,742.98,,,,,,,
28 July 2024,Smartphone,Electronics,West,7.00,5978.00,1791.25,,,,,,,
16 December 2023,Headphones,Accessories,West,7.00,8050.00,2129.97,,,,,,,
24 May 2024,Monitor,Accessories,East,7.00,4648.00,1240.98,,,,,,,
14 June 2022,Smartphone,Electronics,North,3.00,1119.00,108.68,,,,,,,
14 June 2023,Printer,Office,South,9.00,2178.00,382.67,,,,,,,
11 December 2024,Laptop,Electronics,East,1.00,918.00,180.31,,,,,,,
05 February 2023,Smartphone,Electronics,East,9.00,6903.00,837.35,,,,,,,
21 August 2023,Keyboard,Accessories,North,5.00,4855.00,534.23,,,,,,,
18 December 2023,Camera,Electronics,South,2.00,2158.00,483.94,,,,,,,
13 April 2023,Mouse,Accessories,North,7.00,4550.00,1077.80,,,,,,,
24 September 2023,Tablet,Electronics,West,4.00,3592.00,249.54,,,,,,,
19 December 2022,Tablet,Electronics,South,8.00,3488.00,943.25,,,,,,,
21 May 2022,Monitor,Accessories,North,2.00,1214.00,163.80,,,,,,,
21 September 2024,Mouse,Accessories,West,9.00,7200.00,1469.23,,,,,,,
24 March 2023,Laptop,Electronics,East,8.00,1808.00,339.31,,,,,,,
29 December 2022,Camera,Electronics,West,9.00,7083.00,560.88,,,,,,,
05 June 2024,Monitor,Accessories,East,4.00,1060.00,260.21,,,,,,,
17 November 2022,Smartwatch,Electronics,South,9.00,7182.00,461.61,,,,,,,
07 May 2024,Smartphone,Electronics,West,6.00,5532.00,552.74,,,,,,,
23 August 2024,Headphones,Accessories,South,8.00,1800.00,326.03,,,,,,,
17 December 2023,Headphones,Accessories,South,1.00,351.00,32.61,,,,,,,
10 November 2022,Smartwatch,Electronics,West,2.00,1200.00,191.43,,,,,,,
01 December 2023,Tablet,Electronics,South,9.00,1593.00,322.46,,,,,,,
15 December 2024,Monitor,Accessories,East,3.00,2580.00,448.02,,,,,,,
12 March 2022,Keyboard,Accessories,East,6.00,6780.00,1794.97,,,,,,,
25 March 2022,Smartphone,Electronics,South,2.00,1298.00,204.08,,,,,,,
24 December 2024,Smartwatch,Electronics,South,7.00,4585.00,383.97,,,,,,,
16 April 2023,Tablet,Electronics,North,1.00,516.00,70.53,,,,,,,
14 May 2024,Tablet,Electronics,West,4.00,1780.00,420.28,,,,,,,
07 November 2022,Keyboard,Accessories,North,5.00,365.00,94.05,,,,,,,
26 February 2023,Tablet,Electronics,South,8.00,3896.00,735.66,,,,,,,
28 April 2024,Laptop,Electronics,South,1.00,636.00,169.24,,,,,,,
27 July 2024,Monitor,Accessories,East,7.00,637.00,87.86,,,,,,,
26 September 2023,Keyboard,Accessories,South,3.00,1302.00,180.82,,,,,,,
24 August 2024,Smartphone,Electronics,West,1.00,719.00,40.42,,,,,,,
08 August 2023,Camera,Electronics,West,6.00,5106.00,1341.93,,,,,,,
11 July 2023,Mouse,Accessories,West,3.00,1215.00,129.80,,,,,,,
23 May 2024,Camera,Electronics,East,9.00,1791.00,187.28,,,,,,,
30 September 2023,Printer,Office,East,9.00,6255.00,452.46,,,,,,,
02 May 2023,Printer,Office,East,5.00,4165.00,1012.37,,,,,,,
31 December 2023,Monitor,Accessories,South,5.00,5990.00,1192.11,,,,,,,
01 December 2023,Tablet,Electronics,South,1.00,847.00,142.74,,,,,,,
04 February 2024,Camera,Electronics,East,8.00,688.00,131.26,,,,,,,
24 June 2023,Tablet,Electronics,East,2.00,1188.00,286.38,,,,,,,
20 August 2023,Camera,Electronics,North,7.00,3101.00,926.09,,,,,,,
30 December 2024,Headphones,Accessories,West,9.00,8703.00,1562.88,,,,,,,
29 October 2024,Printer,Office,West,9.00,9324.00,2416.93,,,,,,,
20 September 2024,Laptop,Electronics,North,1.00,749.00,68.17,,,,,,,
17 November 2024,Smartwatch,Electronics,West,4.00,3224.00,871.53,,,,,,,
01 October 2023,Monitor,Accessories,South,3.00,459.00,40.96,,,,,,,
24 December 2024,Smartwatch,Electronics,East,7.00,5726.00,976.14,,,,,,,
20 April 2022,Keyboard,Accessories,West,4.00,616.00,175.75,,,,,,,
24 December 2024,Laptop,Electronics,North,2.00,1584.00,406.25,,,,,,,
24 June 2023,Laptop,Electronics,East,5.00,3205.00,368.41,,,,,,,
18 September 2024,Printer,Office,East,1.00,958.00,186.76,,,,,,,
18 December 2023,Laptop,Electronics,East,9.00,5139.00,1315.93,,,,,,,
09 November 2024,Smartphone,Electronics,West,5.00,3795.00,239.15,,,,,,,
03 March 2024,Camera,Electronics,East,2.00,810.00,229.33,,,,,,,
11 May 2024,Camera,Electronics,South,6.00,5106.00,1500.20,,,,,,,
30 June 2024,Monitor,Accessories,West,2.00,798.00,79.25,,,,,,,
22 February 2022,Laptop,Electronics,West,5.00,3165.00,895.33,,,,,,,
21 September 2023,Tablet,Electronics,East,5.00,5935.00,875.84,,,,,,,
27 June 2022,Keyboard,Accessories,South,4.00,3352.00,663.15,,,,,,,
29 January 2024,Smartphone,Electronics,West,9.00,8343.00,821.00,,,,,,,
25 May 2022,Monitor,Accessories,East,4.00,2604.00,411.38,,,,,,,
28 October 2023,Headphones,Accessories,West,1.00,526.00,108.88,,,,,,,
12 November 2023,Monitor,Accessories,West,9.00,5220.00,1324.01,,,,,,,
12 November 2023,Printer,Office,North,9.00,1737.00,152.98,,,,,,,
24 October 2022,Mouse,Accessories,West,6.00,3186.00,841.04,,,,,,,
13 January 2023,Smartphone,Electronics,West,6.00,7014.00,1202.25,,,,,,,
17 January 2023,Mouse,Accessories,South,9.00,3411.00,444.87,,,,,,,
20 January 2022,Monitor,Accessories,East,1.00,513.00,87.58,,,,,,,
05 July 2022,Smartphone,Electronics,West,1.00,1104.00,277.85,,,,,,,
11 August 2022,Smartphone,Electronics,East,9.00,2718.00,271.51,,,,,,,
14 May 2023,Headphones,Accessories,North,6.00,1662.00,416.30,,,,,,,
16 December 2023,Mouse,Accessories,West,5.00,1700.00,360.59,,,,,,,
06 December 2024,Tablet,Electronics,South,4.00,2932.00,597.65,,,,,,,
13 October 2023,Mouse,Accessories,North,4.00,3604.00,971.14,,,,,,,
26 March 2024,Camera,Electronics,West,4.00,4596.00,553.58,,,,,,,
05 April 2024,Smartwatch,Electronics,East,6.00,930.00,68.24,,,,,,,
24 June 2023,Tablet,Electronics,North,3.00,2790.00,470.93,,,,,,,
22 May 2022,Smartphone,Electronics,North,6.00,4596.00,1162.75,,,,,,,
15 October 2023,Keyboard,Accessories,South,1.00,962.00,260.28,,,,,,,
23 October 2024,Smartphone,Electronics,North,1.00,92.00,14.88,,,,,,,
29 September 2024,Keyboard,Accessories,North,5.00,1130.00,254.99,,,,,,,
29 April 2024,Headphones,Accessories,East,6.00,6024.00,1706.41,,,,,,,
16 January 2024,Printer,Office,South,1.00,879.00,135.00,,,,,,,
06 June 2022,Monitor,Accessories,East,8.00,2384.00,444.98,,,,,,,
25 December 2024,Camera,Electronics,South,4.00,4644.00,277.26,,,,,,,
04 April 2024,Keyboard,Accessories,East,1.00,607.00,79.78,,,,,,,
29 September 2022,Mouse,Accessories,South,7.00,770.00,129.11,,,,,,,
06 November 2022,Keyboard,Accessories,South,1.00,711.00,158.89,,,,,,,
02 August 2023,Keyboard,Accessories,South,2.00,1088.00,235.83,,,,,,,
05 March 2024,Laptop,Electronics,East,7.00,4704.00,513.14,,,,,,,
15 December 2022,Laptop,Electronics,East,5.00,660.00,90.86,,,,,,,
25 November 2022,Headphones,Accessories,South,5.00,4680.00,516.26,,,,,,,
06 October 2022,Camera,Electronics,East,7.00,6797.00,665.29,,,,,,,
11 December 2024,Mouse,Accessories,North,9.00,558.00,38.86,,,,,,,
13 September 2023,Monitor,Accessories,East,4.00,4496.00,1115.75,,,,,,,
28 May 2022,Keyboard,Accessories,South,1.00,713.00,62.78,,,,,,,
17 August 2022,Camera,Electronics,East,2.00,1310.00,212.43,,,,,,,
31 October 2024,Keyboard,Accessories,West,9.00,2853.00,564.05,,,,,,,
20 November 2023,Camera,Electronics,South,2.00,2324.00,516.06,,,,,,,
16 April 2024,Laptop,Electronics,North,1.00,330.00,53.42,,,,,,,
22 September 2023,Camera,Electronics,South,3.00,588.00,100.52,,,,,,,
07 May 2024,Smartphone,Electronics,East,1.00,63.00,11.91,,,,,,,
15 March 2022,Tablet,Electronics,East,7.00,847.00,147.71,,,,,,,
28 June 2024,Printer,Office,East,1.00,1037.00,56.89,,,,,,,
06 January 2024,Mouse,Accessories,North,1.00,373.00,72.17,,,,,,,
20 December 2023,Laptop,Electronics,North,1.00,1176.00,157.47,,,,,,,
11 January 2022,Smartphone,Electronics,East,3.00,2139.00,422.52,,,,,,,
11 December 2024,Monitor,Accessories,West,9.00,4140.00,301.12,,,,,,,
13 January 2024,Laptop,Electronics,North,1.00,1038.00,63.23,,,,,,,
28 July 2024,Monitor,Accessories,East,8.00,2024.00,203.11,,,,,,,
15 April 2022,Smartwatch,Electronics,South,6.00,6624.00,1136.09,,,,,,,
23 September 2023,Smartwatch,Electronics,East,7.00,5019.00,1154.79,,,,,,,
15 April 2024,Smartphone,Electronics,East,5.00,750.00,207.77,,,,,,,
23 March 2023,Camera,Electronics,North,7.00,6461.00,1455.36,,,,,,,
04 November 2023,Tablet,Electronics,West,6.00,2946.00,208.01,,,,,,,
24 May 2024,Monitor,Accessories,South,1.00,618.00,81.04,,,,,,,
27 March 2022,Printer,Office,South,2.00,1774.00,322.49,,,,,,,
11 May 2022,Camera,Electronics,East,9.00,8586.00,700.37,,,,,,,
13 February 2024,Laptop,Electronics,South,5.00,2000.00,232.41,,,,,,,
16 February 2023,Mouse,Accessories,East,1.00,849.00,205.88,,,,,,,
13 August 2023,Mouse,Accessories,East,6.00,3186.00,374.63,,,,,,,
15 May 2024,Monitor,Accessories,South,4.00,2536.00,495.13,,,,,,,
09 May 2024,Smartwatch,Electronics,South,2.00,1306.00,228.41,,,,,,,
02 May 2022,Tablet,Electronics,East,3.00,2508.00,631.85,,,,,,,
13 July 2024,Tablet,Electronics,North,8.00,1048.00,107.56,,,,,,,
19 November 2022,Keyboard,Accessories,East,4.00,1516.00,256.96,,,,,,,
04 March 2024,Smartphone,Electronics,West,9.00,10458.00,1835.21,,,,,,,
20 May 2024,Headphones,Accessories,East,9.00,2754.00,259.16,,,,,,,
28 September 2022,Printer,Office,West,4.00,3432.00,364.27,,,,,,,
25 December 2022,Monitor,Accessories,South,2.00,1234.00,257.89,,,,,,,
30 July 2022,Monitor,Accessories,East,1.00,847.00,146.25,,,,,,,
23 October 2022,Keyboard,Accessories,South,7.00,7672.00,896.11,,,,,,,
04 April 2024,Monitor,Accessories,North,9.00,7596.00,1454.15,,,,,,,
02 November 2024,Keyboard,Accessories,East,7.00,7252.00,1357.27,,,,,,,
05 December 2024,Smartwatch,Electronics,West,6.00,732.00,136.59,,,,,,,
27 June 2023,Smartphone,Electronics,West,1.00,173.00,20.96,,,,,,,
18 March 2023,Camera,Electronics,North,3.00,2805.00,749.50,,,,,,,
18 September 2023,Smartphone,Electronics,West,8.00,7048.00,391.96,,,,,,,
16 August 2024,Mouse,Accessories,East,6.00,4698.00,1020.11,,,,,,,
17 January 2024,Smartwatch,Electronics,South,1.00,565.00,148.79,,,,,,,
17 June 2023,Monitor,Accessories,North,1.00,672.00,198.75,,,,,,,
24 July 2022,Camera,Electronics,South,6.00,2604.00,566.34,,,,,,,
31 May 2024,Tablet,Electronics,West,6.00,5124.00,501.50,,,,,,,
14 August 2022,Smartwatch,Electronics,West,5.00,2455.00,714.35,,,,,,,
01 March 2022,Printer,Office,North,2.00,1796.00,225.15,,,,,,,
25 January 2022,Laptop,Electronics,South,1.00,288.00,61.85,,,,,,,
23 July 2023,Laptop,Electronics,North,5.00,2160.00,553.41,,,,,,,
10 March 2022,Tablet,Electronics,West,1.00,105.00,27.36,,,,,,,
05 May 2023,Monitor,Accessories,South,9.00,7578.00,1596.64,,,,,,,
10 March 2023,Headphones,Accessories,South,1.00,365.00,50.10,,,,,,,
23 April 2024,Camera,Electronics,West,8.00,3752.00,537.98,,,,,,,
21 August 2024,Keyboard,Accessories,North,2.00,1384.00,316.21,,,,,,,
21 February 2023,Smartphone,Electronics,West,5.00,475.00,76.22,,,,,,,
09 January 2023,Printer,Office,West,4.00,1116.00,242.31,,,,,,,
24 August 2023,Smartphone,Electronics,West,1.00,137.00,39.35,,,,,,,
12 January 2022,Headphones,Accessories,South,6.00,738.00,158.96,,,,,,,
09 October 2023,Camera,Electronics,West,3.00,1821.00,543.01,,,,,,,
22 April 2022,Keyboard,Accessories,West,7.00,3654.00,670.16,,,,,,,
14 July 2024,Keyboard,Accessories,East,6.00,2592.00,404.89,,,,,,,
25 April 2022,Camera,Electronics,East,6.00,996.00,225.75,,,,,,,
10 July 2024,Mouse,Accessories,North,1.00,693.00,62.75,,,,,,,
24 October 2023,Keyboard,Accessories,East,3.00,513.00,48.23,,,,,,,
17 May 2024,Smartwatch,Electronics,East,8.00,5736.00,937.62,,,,,,,
06 April 2023,Mouse,Accessories,East,2.00,1458.00,208.93,,,,,,,
03 December 2022,Smartphone,Electronics,East,8.00,5496.00,1104.93,,,,,,,
07 January 2022,Tablet,Electronics,North,3.00,3183.00,358.87,,,,,,,
27 July 2023,Headphones,Accessories,East,6.00,3990.00,975.50,,,,,,,
05 February 2024,Smartphone,Electronics,West,2.00,582.00,76.45,,,,,,,
03 May 2022,Printer,Office,South,5.00,3340.00,845.53,,,,,,,
30 August 2023,Monitor,Accessories,West,1.00,890.00,59.10,,,,,,,
22 September 2024,Printer,Office,East,6.00,4890.00,689.01,,,,,,,
19 October 2023,Keyboard,Accessories,East,3.00,2625.00,349.61,,,,,,,
14 September 2022,Smartwatch,Electronics,North,4.00,1440.00,200.09,,,,,,,
26 December 2024,Headphones,Accessories,North,5.00,505.00,93.85,,,,,,,
28 January 2022,Laptop,Electronics,North,8.00,8192.00,1822.87,,,,,,,
09 August 2023,Keyboard,Accessories,East,3.00,1920.00,144.30,,,,,,,
18 October 2022,Smartwatch,Electronics,West,8.00,8768.00,1065.80,,,,,,,
12 October 2022,Mouse,Accessories,North,1.00,1140.00,117.05,,,,,,,
23 January 2023,Laptop,Electronics,North,4.00,952.00,264.61,,,,,,,
02 May 2024,Smartphone,Electronics,North,1.00,225.00,51.07,,,,,,,
01 August 2022,Printer,Office,South,4.00,1304.00,336.95,,,,,,,
25 June 2023,Camera,Electronics,East,3.00,1029.00,206.83,,,,,,,
29 February 2024,Printer,Office,South,3.00,3402.00,442.67,,,,,,,
24 May 2022,Laptop,Electronics,North,9.00,8460.00,1201.94,,,,,,,
07 March 2024,Monitor,Accessories,North,1.00,104.00,26.86,,,,,,,
18 December 2023,Monitor,Accessories,West,9.00,10665.00,1595.08,,,,,,,
12 August 2023,Smartwatch,Electronics,East,8.00,984.00,183.07,,,,,,,
18 September 2024,Smartphone,Electronics,North,4.00,2064.00,359.30,,,,,,,
08 March 2022,Laptop,Electronics,North,2.00,594.00,172.47,,,,,,,
25 October 2023,Printer,Office,South,8.00,6016.00,898.33,,,,,,,
22 August 2024,Smartphone,Electronics,North,8.00,2864.00,195.16,,,,,,,
17 July 2024,Tablet,Electronics,North,4.00,724.00,186.95,,,,,,,
11 February 2024,Mouse,Accessories,East,6.00,4098.00,1174.46,,,,,,,
12 June 2023,Monitor,Accessories,North,1.00,338.00,32.61,,,,,,,
09 March 2024,Printer,Office,West,8.00,9280.00,1596.88,,,,,,,
16 April 2022,Smartwatch,Electronics,East,1.00,890.00,57.04,,,,,,,
26 April 2023,Tablet,Electronics,South,2.00,1790.00,442.75,,,,,,,
01 October 2023,Tablet,Electronics,North,9.00,8523.00,978.97,,,,,,,
21 February 2023,Headphones,Accessories,West,9.00,7776.00,677.74,,,,,,,
20 March 2024,Mouse,Accessories,North,7.00,3031.00,417.50,,,,,,,
02 October 2022,Camera,Electronics,South,9.00,4698.00,1262.47,,,,,,,
13 June 2023,Keyboard,Accessories,West,9.00,4851.00,1408.41,,,,,,,
22 January 2023,Camera,Electronics,East,6.00,4542.00,1169.16,,,,,,,
21 September 2022,Headphones,Accessories,North,2.00,978.00,210.75,,,,,,,
04 January 2022,Mouse,Accessories,South,9.00,9378.00,1740.97,,,,,,,
06 August 2023,Smartwatch,Electronics,North,8.00,9464.00,2043.73,,,,,,,
08 November 2024,Printer,Office,West,8.00,1720.00,401.26,,,,,,,
11 July 2022,Keyboard,Accessories,West,8.00,4752.00,1124.22,,,,,,,
23 October 2023,Keyboard,Accessories,South,4.00,584.00,127.28,,,,,,,
28 July 2024,Camera,Electronics,North,9.00,4554.00,1031.09,,,,,,,
23 July 2022,Tablet,Electronics,South,2.00,2392.00,483.39,,,,,,,
20 November 2023,Camera,Electronics,South,7.00,3962.00,916.13,,,,,,,
21 May 2023,Laptop,Electronics,North,3.00,1308.00,141.04,,,,,,,
15 September 2023,Printer,Office,South,8.00,5912.00,1153.18,,,,,,,
10 May 2023,Camera,Electronics,South,7.00,5831.00,1416.31,,,,,,,
11 December 2022,Camera,Electronics,West,7.00,5572.00,690.68,,,,,,,
11 August 2023,Monitor,Accessories,North,6.00,5214.00,1093.04,,,,,,,
18 June 2022,Mouse,Accessories,East,9.00,6705.00,1283.78,,,,,,,
28 January 2023,Headphones,Accessories,North,1.00,426.00,93.83,,,,,,,
06 November 2024,Smartphone,Electronics,West,2.00,2204.00,523.82,,,,,,,
25 August 2022,Smartphone,Electronics,North,3.00,2652.00,161.67,,,,,,,
07 July 2023,Printer,Office,South,6.00,3132.00,919.52,,,,,,,
04 June 2024,Printer,Office,West,5.00,1830.00,437.35,,,,,,,
27 January 2024,Laptop,Electronics,East,9.00,2763.00,676.25,,,,,,,
17 September 2022,Monitor,Accessories,North,8.00,9056.00,2281.97,,,,,,,
10 March 2022,Camera,Electronics,North,7.00,5439.00,1416.62,,,,,,,
01 August 2022,Camera,Electronics,South,6.00,828.00,47.91,,,,,,,
01 October 2024,Smartwatch,Electronics,East,5.00,1910.00,463.07,,,,,,,
19 February 2023,Tablet,Electronics,North,2.00,1874.00,333.86,,,,,,,
02 August 2023,Mouse,Accessories,East,1.00,1032.00,291.41,,,,,,,
26 June 2023,Keyboard,Accessories,East,3.00,3264.00,556.86,,,,,,,
26 November 2022,Smartphone,Electronics,West,1.00,877.00,110.99,,,,,,,
23 May 2022,Camera,Electronics,North,3.00,924.00,183.18,,,,,,,
26 April 2023,Camera,Electronics,West,3.00,417.00,114.42,,,,,,,
21 February 2024,Laptop,Electronics,West,5.00,2670.00,155.89,,,,,,,
18 June 2024,Keyboard,Accessories,South,7.00,2716.00,512.09,,,,,,,
18 May 2023,Headphones,Accessories,West,9.00,10134.00,1334.37,,,,,,,
19 January 2022,Monitor,Accessories,North,5.00,5500.00,1230.98,,,,,,,
07 December 2024,Tablet,Electronics,East,6.00,6228.00,1756.82,,,,,,,
16 June 2024,Laptop,Electronics,West,7.00,1092.00,274.77,,,,,,,
24 June 2023,Monitor,Accessories,West,5.00,3255.00,332.54,,,,,,,
28 June 2022,Tablet,Electronics,West,5.00,5645.00,1320.86,,,,,,,
20 March 2024,Smartphone,Electronics,North,9.00,7578.00,466.87,,,,,,,
21 April 2023,Keyboard,Accessories,South,9.00,6282.00,1594.61,,,,,,,
29 December 2024,Laptop,Electronics,South,6.00,2364.00,639.29,,,,,,,
12 December 2023,Keyboard,Accessories,North,8.00,6880.00,1570.91,,,,,,,
30 October 2022,Smartphone,Electronics,East,6.00,3288.00,249.02,,,,,,,
01 February 2024,Monitor,Accessories,East,6.00,5292.00,659.58,,,,,,,
06 November 2023,Printer,Office,North,3.00,3522.00,883.41,,,,,,,
08 October 2022,Smartwatch,Electronics,West,2.00,1518.00,87.60,,,,,,,
17 June 2023,Tablet,Electronics,North,7.00,2457.00,690.55,,,,,,,
09 January 2024,Headphones,Accessories,West,1.00,309.00,62.08,,,,,,,
24 January 2022,Monitor,Accessories,North,6.00,6192.00,717.46,,,,,,,
04 June 2022,Camera,Electronics,East,5.00,4235.00,747.96,,,,,,,
13 August 2022,Smartwatch,Electronics,North,9.00,7128.00,457.11,,,,,,,
23 July 2024,Tablet,Electronics,North,5.00,5660.00,641.69,,,,,,,
23 May 2024,Smartphone,Electronics,South,1.00,787.00,120.38,,,,,,,
13 November 2022,Mouse,Accessories,West,3.00,375.00,107.26,,,,,,,
19 August 2023,Camera,Electronics,South,4.00,296.00,44.79,,,,,,,
01 January 2022,Keyboard,Accessories,East,6.00,6372.00,570.75,,,,,,,
16 June 2024,Mouse,Accessories,West,6.00,2214.00,322.73,,,,,,,
16 September 2024,Headphones,Accessories,South,6.00,2640.00,734.44,,,,,,,
08 November 2023,Camera,Electronics,South,7.00,2240.00,580.47,,,,,,,
06 May 2023,Smartwatch,Electronics,East,7.00,6258.00,1347.74,,,,,,,
02 January 2024,Printer,Office,West,8.00,3816.00,574.57,,,,,,,
15 May 2022,Smartwatch,Electronics,South,2.00,390.00,115.48,,,,,,,
01 July 2024,Tablet,Electronics,South,7.00,630.00,83.28,,,,,,,
01 September 2022,Smartphone,Electronics,South,4.00,3868.00,819.26,,,,,,,
27 June 2023,Monitor,Accessories,North,1.00,777.00,211.31,,,,,,,
28 May 2024,Monitor,Accessories,North,3.00,1347.00,196.59,,,,,,,
17 May 2023,Laptop,Electronics,East,9.00,7272.00,500.32,,,,,,,
28 September 2024,Printer,Office,North,6.00,5724.00,857.33,,,,,,,
07 May 2022,Headphones,Accessories,West,3.00,312.00,74.80,,,,,,,
18 May 2023,Laptop,Electronics,East,3.00,1947.00,239.63,,,,,,,
09 October 2023,Tablet,Electronics,North,6.00,1128.00,207.97,,,,,,,
05 March 2023,Laptop,Electronics,East,9.00,4158.00,672.32,,,,,,,
04 July 2024,Keyboard,Accessories,East,6.00,2670.00,782.28,,,,,,,
31 May 2024,Headphones,Accessories,East,1.00,85.00,17.71,,,,,,,
10 December 2023,Mouse,Accessories,East,8.00,4136.00,1056.54,,,,,,,
07 May 2022,Tablet,Electronics,North,6.00,4332.00,348.61,,,,,,,
01 July 2024,Monitor,Accessories,North,8.00,1600.00,305.30,,,,,,,
28 October 2023,Tablet,Electronics,East,7.00,5075.00,471.21,,,,,,,
27 July 2022,Tablet,Electronics,South,6.00,4152.00,1065.46,,,,,,,
13 May 2022,Printer,Office,East,7.00,5635.00,1665.01,,,,,,,
16 September 2022,Smartwatch,Electronics,East,3.00,3108.00,220.97,,,,,,,
24 October 2022,Smartwatch,Electronics,South,7.00,4270.00,1197.44,,,,,,,
15 February 2023,Monitor,Accessories,West,5.00,1350.00,321.90,,,,,,,
07 March 2024,Keyboard,Accessories,East,3.00,330.00,81.86,,,,,,,
13 July 2022,Camera,Electronics,South,6.00,4260.00,504.82,,,,,,,
31 July 2022,Headphones,Accessories,North,3.00,2712.00,751.52,,,,,,,
